speaker,trial,target_colour_textgrid,target_name_textgrid,colour_start,colour_end,colour_dur,item_start,item_end,item_dur,condition,typicality,target_name,target_colour,competitor_name,competitor_colour,distractor1_name,distractor1_colour,distractor2_name,distractor2_colour,object_en,colour_en,typ_mean,typ_sd,typ_median
CO,5,gruenen,bohnen,26.4601,26.8101,0.34999999999999787,26.8101,27.1501,0.33999999999999986,NF,typical,Bohnen,gruen,Socken,gruen,Zucchini,rot,Birne,rot,beans,green,96.81188118811882,7.065002294815097,100
CO,6,braunen,paprika,30.3245,30.6645,0.33999999999999986,30.6645,31.2045,0.5399999999999991,NF,atypical,Paprika,braun,Waescheklammer,braun,Birne,rot,Zucchini,rot,pepper,brown,7.772277227722772,16.440730633471745,0
CO,8,braunen,banane,40.1483,40.4983,0.3500000000000014,40.4983,40.9683,0.46999999999999886,NF,medium,Banane,braun,Bueroklammer,braun,Sonnenbrille,gelb,Socken,orange,banana,brown,27.643564356435643,28.333225781197537,22
CO,10,roten,aprikose,51.7583,52.1383,0.38000000000000256,52.1383,52.7783,0.6400000000000006,NF,medium,Aprikose,rot,Socken,rot,Sonnenbrille,braun,Sonnenbrille,gruen,apricot,red,33.148514851485146,32.654061351878994,25
CO,12,orangen,kartoffeln,64.5145,65.0445,0.5300000000000011,65.0445,65.6045,0.5600000000000023,NF,medium,Kartoffeln,orange,Socken,orange,Aubergine,rot,Bueroklammer,gruen,potatoes,orange,38.851485148514854,33.05370966733201,31
CO,15,gelben,zitrone,84.3383,84.6183,0.28000000000000114,84.6183,85.1183,0.5,NF,typical,Zitrone,gelb,Socken,gelb,Bueroklammer,braun,Birne,gruen,lemon,yellow,99.6039603960396,2.3794083631053837,100
CO,16,orangen,mandarine,87.9479,88.3779,0.4299999999999926,88.3779,88.9679,0.5900000000000034,NF,typical,Mandarine,orange,Bueroklammer,orange,Socken,gruen,Sonnenbrille,gelb,mandarine,orange,98.70297029702972,4.731901424280615,100
CO,18,gelben,kirsche,99.6163,99.9963,0.38000000000000966,99.9963,100.3863,0.39000000000000057,NF,atypical,Kirsche,gelb,Sonnenbrille,gelb,Bueroklammer,gruen,Aubergine,rot,cherry,yellow,1.386138613861386,3.9848972308698327,0
CO,20,roten,erdbeere,110.9897,111.3497,0.35999999999999943,111.3497,111.9297,0.5799999999999983,NF,typical,Erdbeere,rot,Waescheklammer,rot,Aubergine,gruen,Avokado,gelb,strawberry,red,99.35643564356435,2.7150843759111485,100
CO,24,gelben,erbsen,134.8223,135.1023,0.28000000000000114,135.1023,135.5323,0.4299999999999784,NF,medium,Erbsen,gelb,Waescheklammer,gelb,Socken,rot,Aubergine,gruen,peas,yellow,34.57425742574257,33.063377484659206,27
CO,26,orangen,trauben,146.7177,147.2577,0.539999999999992,147.2577,147.6777,0.4199999999999875,NF,atypical,Trauben,orange,Waescheklammer,orange,Birne,gruen,Socken,gruen,grapes,orange,5.871287128712871,14.374048397258605,0
CO,31,roten,gurke,176.0719,176.4019,0.3300000000000125,176.4019,176.7719,0.3699999999999761,NF,atypical,Gurke,rot,Bueroklammer,rot,Sonnenbrille,gruen,Sonnenbrille,braun,cucumber,red,0.8316831683168316,3.4498385670367044,0
CO,33,gruenen,moehre,186.9642,187.2342,0.2699999999999818,187.2342,187.5742,0.3400000000000034,NF,atypical,Moehre,gruen,Bueroklammer,gruen,Avokado,gelb,Socken,rot,carrots,green,3.99009900990099,13.916533368267366,0
CO,35,gruenen,tomate,197.1287,197.4187,0.28999999999999204,197.4187,197.9287,0.5099999999999909,NF,medium,Tomate,gruen,Sonnenbrille,gruen,Socken,orange,Bueroklammer,braun,tomato,green,25.99009900990099,28.510522636214493,18
CO,37,braunen,walnuss,206.7829,207.1029,0.3199999999999932,207.1029,207.5429,0.4399999999999977,NF,typical,Walnuss,braun,Sonnenbrille,braun,Waescheklammer,rot,Avokado,gruen,walnut,brown,97.45544554455444,11.250355329922026,100
CO,40,gruenen,bohnen,223.201,223.521,0.3199999999999932,223.521,223.871,0.35000000000002274,NF,typical,Bohnen,gruen,Socken,gruen,Zucchini,rot,Birne,rot,beans,green,96.81188118811882,7.065002294815097,100
CO,43,braunen,banane,237.1849,237.4949,0.3100000000000023,237.4949,237.9249,0.4300000000000068,NF,medium,Banane,braun,Bueroklammer,braun,Sonnenbrille,gelb,Socken,orange,banana,brown,27.643564356435643,28.333225781197537,22
CO,45,roten,aprikose,245.8974,246.2174,0.3199999999999932,246.2174,246.8674,0.6500000000000057,NF,medium,Aprikose,rot,Socken,rot,Sonnenbrille,braun,Sonnenbrille,gruen,apricot,red,33.148514851485146,32.654061351878994,25
CO,50,gelben,zitrone,272.9311,273.2811,0.3499999999999659,273.2811,273.8211,0.5400000000000205,NF,typical,Zitrone,gelb,Socken,gelb,Bueroklammer,braun,Birne,gruen,lemon,yellow,99.6039603960396,2.3794083631053837,100
CO,51,orangen,mandarine,276.637,277.067,0.4300000000000068,277.067,277.587,0.5199999999999818,NF,typical,Mandarine,orange,Bueroklammer,orange,Socken,gruen,Sonnenbrille,gelb,mandarine,orange,98.70297029702972,4.731901424280615,100
CO,53,gelben,kirsche,286.2759,286.5659,0.29000000000002046,286.5659,286.9459,0.37999999999999545,NF,atypical,Kirsche,gelb,Sonnenbrille,gelb,Bueroklammer,gruen,Aubergine,rot,cherry,yellow,1.386138613861386,3.9848972308698327,0
CO,55,roten,erdbeere,296.3103,296.6603,0.35000000000002274,296.6603,297.1103,0.44999999999998863,NF,typical,Erdbeere,rot,Waescheklammer,rot,Aubergine,gruen,Avokado,gelb,strawberry,red,99.35643564356435,2.7150843759111485,100
CO,59,gelben,erbsen,315.4796,315.7596,0.2799999999999727,315.7596,316.1296,0.37000000000000455,NF,medium,Erbsen,gelb,Waescheklammer,gelb,Socken,rot,Aubergine,gruen,peas,yellow,34.57425742574257,33.063377484659206,27
CO,61,orangen,trauben,325.089,325.579,0.4900000000000091,325.579,325.989,0.40999999999996817,NF,atypical,Trauben,orange,Waescheklammer,orange,Birne,gruen,Socken,gruen,grapes,orange,5.871287128712871,14.374048397258605,0
CO,68,gruenen,moehre,359.9595,360.2495,0.29000000000002046,360.2495,360.5895,0.339999999999975,NF,atypical,Moehre,gruen,Bueroklammer,gruen,Avokado,gelb,Socken,rot,carrots,green,3.99009900990099,13.916533368267366,0
CO,70,gruenen,tomate,367.866,368.116,0.25,368.116,368.576,0.4600000000000364,NF,medium,Tomate,gruen,Sonnenbrille,gruen,Socken,orange,Bueroklammer,braun,tomato,green,25.99009900990099,28.510522636214493,18
CT,1,braunen,paprika,1.44,1.81,0.3700000000000001,1.81,2.28,0.46999999999999975,NF,atypical,Paprika,braun,Bueroklammer,braun,Zucchini,gelb,Waescheklammer,gelb,pepper,brown,7.772277227722772,16.440730633471745,0
CT,3,orangen,mandarine,10.8169,11.3569,0.5399999999999991,11.3569,11.9569,0.5999999999999996,NF,typical,Mandarine,orange,Bueroklammer,orange,Waescheklammer,gelb,Aubergine,gelb,mandarine,orange,98.70297029702972,4.731901424280615,100
CT,7,gelben,kirsche,28.09,28.44,0.3500000000000014,28.44,28.86,0.41999999999999815,NF,atypical,Kirsche,gelb,Socken,gelb,Bueroklammer,gruen,Zucchini,rot,cherry,yellow,1.386138613861386,3.9848972308698327,0
CT,11,orangen,kartoffeln,47.84,48.39,0.5499999999999972,48.39,48.95,0.5600000000000023,NF,medium,Kartoffeln,orange,Waescheklammer,orange,Aubergine,rot,Socken,gelb,potatoes,orange,38.851485148514854,33.05370966733201,31
CT,13,braunen,walnuss,56.794,57.314,0.5200000000000031,57.314,57.884,0.5700000000000003,NF,typical,Walnuss,braun,Waescheklammer,braun,Socken,gelb,Bueroklammer,rot,walnut,brown,97.45544554455444,11.250355329922026,100
CT,16,roten,erdbeere,69.941,70.261,0.3199999999999932,70.261,70.891,0.6300000000000097,NF,typical,Erdbeere,rot,Waescheklammer,rot,Bueroklammer,gelb,Zucchini,gelb,strawberry,red,99.35643564356435,2.7150843759111485,100
CT,20,roten,gurke,92.8116,93.1816,0.37000000000000455,93.1816,93.5716,0.39000000000000057,NF,atypical,Gurke,rot,Bueroklammer,rot,Waescheklammer,orange,Avokado,gelb,cucumber,red,0.8316831683168316,3.4498385670367044,0
CT,23,gelben,erbsen,108.1689,108.5189,0.3500000000000085,108.5189,109.0389,0.519999999999996,NF,medium,Erbsen,gelb,Waescheklammer,gelb,Bueroklammer,rot,Aubergine,rot,peas,yellow,34.57425742574257,33.063377484659206,27
CT,24,gruenen,tomate,111.3745,111.7945,0.4200000000000017,111.7945,112.3145,0.519999999999996,NF,medium,Tomate,gruen,Socken,gruen,Aubergine,gelb,Sonnenbrille,rot,tomato,green,25.99009900990099,28.510522636214493,18
CT,27,gruenen,moehre,126.0872,126.3772,0.29000000000000625,126.3772,126.8272,0.45000000000000284,NF,atypical,Moehre,gruen,Sonnenbrille,gruen,Zucchini,rot,Bueroklammer,gelb,carrots,green,3.99009900990099,13.916533368267366,0
CT,29,gelben,zitrone,133.6123,133.9523,0.3400000000000034,133.9523,134.5023,0.549999999999983,NF,typical,Zitrone,gelb,Sonnenbrille,gelb,Zucchini,braun,Socken,gruen,lemon,yellow,99.6039603960396,2.3794083631053837,100
CT,31,orangen,trauben,141.7435,142.3035,0.5600000000000023,142.3035,142.7435,0.4399999999999977,NF,atypical,Trauben,orange,Socken,orange,Avokado,gelb,Waescheklammer,braun,grapes,orange,5.871287128712871,14.374048397258605,0
CT,34,braunen,banane,153.7311,154.1411,0.4099999999999966,154.1411,154.6611,0.5200000000000102,NF,medium,Banane,braun,Sonnenbrille,braun,Socken,gruen,Zucchini,gruen,banana,brown,27.643564356435643,28.333225781197537,22
CT,36,braunen,paprika,161.3452,161.6952,0.3499999999999943,161.6952,162.1852,0.4900000000000091,NF,atypical,Paprika,braun,Bueroklammer,braun,Zucchini,gelb,Waescheklammer,gelb,pepper,brown,7.772277227722772,16.440730633471745,0
CT,38,orangen,mandarine,169.2521,169.7321,0.47999999999998977,169.7321,170.3321,0.5999999999999943,NF,typical,Mandarine,orange,Bueroklammer,orange,Waescheklammer,gelb,Aubergine,gelb,mandarine,orange,98.70297029702972,4.731901424280615,100
CT,40,roten,aprikose,177.466,177.796,0.3299999999999841,177.796,178.406,0.6100000000000136,NF,medium,Aprikose,rot,Socken,rot,Zucchini,gruen,Zucchini,braun,apricot,red,33.148514851485146,32.654061351878994,25
CT,42,gelben,kirsche,184.6285,184.9685,0.3400000000000034,184.9685,185.3985,0.4300000000000068,NF,atypical,Kirsche,gelb,Socken,gelb,Bueroklammer,gruen,Zucchini,rot,cherry,yellow,1.386138613861386,3.9848972308698327,0
CT,46,orangen,kartoffeln,201.5819,202.0419,0.46000000000000796,202.0419,202.6319,0.5900000000000034,NF,medium,Kartoffeln,orange,Waescheklammer,orange,Aubergine,rot,Socken,gelb,potatoes,orange,38.851485148514854,33.05370966733201,31
CT,48,braunen,walnuss,208.6593,209.0293,0.37000000000000455,209.0293,209.5093,0.47999999999998977,NF,typical,Walnuss,braun,Waescheklammer,braun,Socken,gelb,Bueroklammer,rot,walnut,brown,97.45544554455444,11.250355329922026,100
CT,50,gruenen,bohnen,215.5561,215.8661,0.3100000000000023,215.8661,216.2261,0.36000000000001364,NF,typical,Bohnen,gruen,Bueroklammer,gruen,Waescheklammer,braun,Waescheklammer,orange,beans,green,96.81188118811882,7.065002294815097,100
CT,51,roten,erdbeere,218.1981,218.5581,0.3599999999999852,218.5581,219.1181,0.5600000000000023,NF,typical,Erdbeere,rot,Waescheklammer,rot,Bueroklammer,gelb,Zucchini,gelb,strawberry,red,99.35643564356435,2.7150843759111485,100
CT,55,roten,gurke,235.3723,235.7023,0.3300000000000125,235.7023,236.0523,0.3499999999999943,NF,atypical,Gurke,rot,Bueroklammer,rot,Waescheklammer,orange,Avokado,gelb,cucumber,red,0.8316831683168316,3.4498385670367044,0
CT,58,gelben,erbsen,247.8358,248.2058,0.37000000000000455,248.2058,248.6458,0.4399999999999977,NF,medium,Erbsen,gelb,Waescheklammer,gelb,Bueroklammer,rot,Aubergine,rot,peas,yellow,34.57425742574257,33.063377484659206,27
CT,59,gruenen,tomate,250.5985,250.9385,0.3400000000000034,250.9385,251.4685,0.5300000000000011,NF,medium,Tomate,gruen,Socken,gruen,Aubergine,gelb,Sonnenbrille,rot,tomato,green,25.99009900990099,28.510522636214493,18
CT,62,gruenen,moehre,261.3218,261.6118,0.29000000000002046,261.6118,262.0218,0.40999999999996817,NF,atypical,Moehre,gruen,Sonnenbrille,gruen,Zucchini,rot,Bueroklammer,gelb,carrots,green,3.99009900990099,13.916533368267366,0
CT,64,gelben,zitrone,268.5983,268.8983,0.30000000000001137,268.8983,269.4483,0.5500000000000114,NF,typical,Zitrone,gelb,Sonnenbrille,gelb,Zucchini,braun,Socken,gruen,lemon,yellow,99.6039603960396,2.3794083631053837,100
CT,66,orangen,trauben,275.6951,276.2551,0.5600000000000023,276.2551,276.7051,0.44999999999998863,NF,atypical,Trauben,orange,Socken,orange,Avokado,gelb,Waescheklammer,braun,grapes,orange,5.871287128712871,14.374048397258605,0
CT,69,braunen,banane,287.8541,288.2241,0.37000000000000455,288.2241,288.6841,0.45999999999997954,NF,medium,Banane,braun,Sonnenbrille,braun,Socken,gruen,Zucchini,gruen,banana,brown,27.643564356435643,28.333225781197537,22
EM,3,gelben,kirsche,13.0643,13.3743,0.3100000000000005,13.3743,13.7943,0.41999999999999993,NF,atypical,Kirsche,gelb,Sonnenbrille,gelb,Waescheklammer,gruen,Socken,orange,cherry,yellow,1.386138613861386,3.9848972308698327,0
EM,5,braunen,paprika,22.9086,23.2586,0.3500000000000014,23.2586,23.7786,0.5199999999999996,NF,atypical,Paprika,braun,Waescheklammer,braun,Avokado,rot,Zucchini,rot,pepper,brown,7.772277227722772,16.440730633471745,0
EM,6,orangen,kartoffeln,26.1751,26.7651,0.5899999999999999,26.7651,27.3551,0.5899999999999999,NF,medium,Kartoffeln,orange,Bueroklammer,orange,Zucchini,rot,Avokado,rot,potatoes,orange,38.851485148514854,33.05370966733201,31
EM,8,orangen,mandarine,35.9676,36.4776,0.5100000000000051,36.4776,37.0976,0.6199999999999974,NF,typical,Mandarine,orange,Socken,orange,Waescheklammer,braun,Sonnenbrille,gruen,mandarine,orange,98.70297029702972,4.731901424280615,100
EM,10,gruenen,moehre,49.0592,49.3492,0.29000000000000625,49.3492,49.7792,0.4299999999999997,NF,atypical,Moehre,gruen,Socken,gruen,Aubergine,gelb,Waescheklammer,braun,carrots,green,3.99009900990099,13.916533368267366,0
EM,13,roten,erdbeere,67.8829,68.2529,0.36999999999999034,68.2529,68.8329,0.5799999999999983,NF,typical,Erdbeere,rot,Bueroklammer,rot,Birne,orange,Waescheklammer,gruen,strawberry,red,99.35643564356435,2.7150843759111485,100
EM,14,gelben,erbsen,71.8135,72.1035,0.28999999999999204,72.1035,72.6335,0.5300000000000011,NF,medium,Erbsen,gelb,Waescheklammer,gelb,Sonnenbrille,gruen,Birne,orange,peas,yellow,34.57425742574257,33.063377484659206,27
EM,16,braunen,walnuss,85.4662,85.8862,0.4200000000000017,85.8862,86.3962,0.5099999999999909,NF,typical,Walnuss,braun,Sonnenbrille,braun,Socken,gruen,Waescheklammer,rot,walnut,brown,97.45544554455444,11.250355329922026,100
EM,19,gelben,zitrone,99.9706,100.2706,0.29999999999999716,100.2706,100.8406,0.5699999999999932,NF,typical,Zitrone,gelb,Socken,gelb,Aubergine,gruen,Bueroklammer,rot,lemon,yellow,99.6039603960396,2.3794083631053837,100
EM,21,orangen,trauben,109.3082,109.8582,0.5499999999999972,109.8582,110.3182,0.46000000000000796,NF,atypical,Trauben,orange,Waescheklammer,orange,Sonnenbrille,gelb,Socken,gruen,grapes,orange,5.871287128712871,14.374048397258605,0
EM,24,braunen,banane,122.1753,122.4853,0.3100000000000023,122.4853,122.9853,0.5,NF,medium,Banane,braun,Bueroklammer,braun,Waescheklammer,rot,Waescheklammer,gelb,banana,brown,27.643564356435643,28.333225781197537,22
EM,28,gruenen,bohnen,144.5318,144.8718,0.3400000000000034,144.8718,145.2318,0.3599999999999852,NF,typical,Bohnen,gruen,Sonnenbrille,gruen,Bueroklammer,rot,Socken,braun,beans,green,96.81188118811882,7.065002294815097,100
EM,30,roten,gurke,153.0225,153.3325,0.3100000000000023,153.3325,153.7025,0.3699999999999761,NF,atypical,Gurke,rot,Waescheklammer,rot,Socken,orange,Sonnenbrille,gelb,cucumber,red,0.8316831683168316,3.4498385670367044,0
EM,34,roten,aprikose,175.0293,175.3493,0.3199999999999932,175.3493,175.9793,0.6299999999999955,NF,medium,Aprikose,rot,Socken,rot,Waescheklammer,gelb,Aubergine,gelb,apricot,red,33.148514851485146,32.654061351878994,25
EM,35,gruenen,tomate,178.6666,178.9566,0.29000000000002046,178.9566,179.4666,0.5099999999999909,NF,medium,Tomate,gruen,Bueroklammer,gruen,Sonnenbrille,orange,Sonnenbrille,braun,tomato,green,25.99009900990099,28.510522636214493,18
EM,40,braunen,paprika,202.0957,202.4257,0.3300000000000125,202.4257,202.9457,0.5199999999999818,NF,atypical,Paprika,braun,Waescheklammer,braun,Avokado,rot,Zucchini,rot,pepper,brown,7.772277227722772,16.440730633471745,0
EM,41,orangen,kartoffeln,205.5958,206.1858,0.5900000000000034,206.1858,206.7458,0.5600000000000023,NF,medium,Kartoffeln,orange,Bueroklammer,orange,Zucchini,rot,Avokado,rot,potatoes,orange,38.851485148514854,33.05370966733201,31
EM,43,orangen,mandarine,214.8606,215.2606,0.4000000000000057,215.2606,215.8606,0.5999999999999943,NF,typical,Mandarine,orange,Socken,orange,Waescheklammer,braun,Sonnenbrille,gruen,mandarine,orange,98.70297029702972,4.731901424280615,100
EM,48,roten,erdbeere,235.8359,236.1559,0.3199999999999932,236.1559,236.7159,0.5600000000000023,NF,typical,Erdbeere,rot,Bueroklammer,rot,Birne,orange,Waescheklammer,gruen,strawberry,red,99.35643564356435,2.7150843759111485,100
EM,49,gelben,erbsen,239.3017,239.5817,0.28000000000000114,239.5817,240.0417,0.45999999999997954,NF,medium,Erbsen,gelb,Waescheklammer,gelb,Sonnenbrille,gruen,Birne,orange,peas,yellow,34.57425742574257,33.063377484659206,27
EM,51,braunen,walnuss,247.3103,247.6503,0.339999999999975,247.6503,248.1703,0.5200000000000102,NF,typical,Walnuss,braun,Sonnenbrille,braun,Socken,gruen,Waescheklammer,rot,walnut,brown,97.45544554455444,11.250355329922026,100
EM,56,orangen,trauben,268.2501,268.8401,0.5900000000000318,268.8401,269.2901,0.44999999999998863,NF,atypical,Trauben,orange,Waescheklammer,orange,Sonnenbrille,gelb,Socken,gruen,grapes,orange,5.871287128712871,14.374048397258605,0
EM,59,braunen,banane,282.8426,283.1626,0.3199999999999932,283.1626,283.6126,0.44999999999998863,NF,medium,Banane,braun,Bueroklammer,braun,Waescheklammer,rot,Waescheklammer,gelb,banana,brown,27.643564356435643,28.333225781197537,22
EM,63,gruenen,bohnen,302.3166,302.6466,0.3299999999999841,302.6466,303.0166,0.37000000000000455,NF,typical,Bohnen,gruen,Sonnenbrille,gruen,Bueroklammer,rot,Socken,braun,beans,green,96.81188118811882,7.065002294815097,100
EM,65,roten,gurke,310.1836,310.4936,0.3100000000000023,310.4936,310.8936,0.39999999999997726,NF,atypical,Gurke,rot,Waescheklammer,rot,Socken,orange,Sonnenbrille,gelb,cucumber,red,0.8316831683168316,3.4498385670367044,0
EM,69,roten,aprikose,325.9012,326.2212,0.3199999999999932,326.2212,326.9012,0.6800000000000068,NF,medium,Aprikose,rot,Socken,rot,Waescheklammer,gelb,Aubergine,gelb,apricot,red,33.148514851485146,32.654061351878994,25
EM,70,gruenen,tomate,329.4551,329.7551,0.30000000000001137,329.7551,330.3151,0.5599999999999454,NF,medium,Tomate,gruen,Bueroklammer,gruen,Sonnenbrille,orange,Sonnenbrille,braun,tomato,green,25.99009900990099,28.510522636214493,18
HA,2,orangen,mandarine,7.6281,8.1381,0.5099999999999998,8.1381,8.7581,0.620000000000001,NF,typical,Mandarine,orange,Socken,orange,Bueroklammer,gelb,Waescheklammer,rot,mandarine,orange,98.70297029702972,4.731901424280615,100
HA,4,gruenen,tomate,17.1595,17.4295,0.2699999999999996,17.4295,17.9095,0.4800000000000004,NF,medium,Tomate,gruen,Socken,gruen,Waescheklammer,orange,Avokado,gelb,tomato,green,25.99009900990099,28.510522636214493,18
HA,6,roten,gurke,26.8021,27.1721,0.370000000000001,27.1721,27.5321,0.35999999999999943,NF,atypical,Gurke,rot,Waescheklammer,rot,Socken,braun,Aubergine,gruen,cucumber,red,0.8316831683168316,3.4498385670367044,0
HA,9,gruenen,bohnen,43.8775,44.2475,0.37000000000000455,44.2475,44.5975,0.3499999999999943,NF,typical,Bohnen,gruen,Bueroklammer,gruen,Socken,rot,Birne,orange,beans,green,96.81188118811882,7.065002294815097,100
HA,12,roten,aprikose,57.2733,57.5733,0.30000000000000426,57.5733,58.2933,0.7199999999999989,NF,medium,Aprikose,rot,Bueroklammer,rot,Avokado,gelb,Waescheklammer,orange,apricot,red,33.148514851485146,32.654061351878994,25
HA,14,braunen,banane,66.6312,67.0112,0.37999999999999545,67.0112,67.5712,0.5600000000000023,NF,medium,Banane,braun,Bueroklammer,braun,Zucchini,gruen,Socken,orange,banana,brown,27.643564356435643,28.333225781197537,22
HA,16,gelben,zitrone,76.169,76.429,0.2600000000000051,76.429,76.969,0.539999999999992,NF,typical,Zitrone,gelb,Waescheklammer,gelb,Birne,orange,Socken,rot,lemon,yellow,99.6039603960396,2.3794083631053837,100
HA,18,roten,erdbeere,83.6866,84.0166,0.3299999999999983,84.0166,84.6166,0.6000000000000085,NF,typical,Erdbeere,rot,Socken,rot,Bueroklammer,braun,Waescheklammer,gruen,strawberry,red,99.35643564356435,2.7150843759111485,100
